Facility ID,Facility Type,License Number,Licensed Facility Name,Address,Address 2,City,State,Zip Code,County,Telephone,Fax,Email,License Expiration Date,Licensed Owner,Owner Address,Owner City/State/Zip,Owner Description,Administrator,Title,Hospital Bed Total,Georeference
NJ24824,AMBULATORY SURGICAL CENTER,24824,AMBULATORY SURGICAL PAVILION OF NEW JERSEY,600 S WHITE HORSE PIKE,,HAMMONTON,NJ,08037,ATLANTIC,(609) 878-3348,(973) 968-6660,samrahat@ascbsc.com,12/31/2021,AMBULATORY SURGICAL PAVILION OF NJ,600 SO WHITE HORSE PIKE,"HAMMONTON, NJ  08038",,Mr. SAM RAHAT,,,POINT (-74.77143817999996 39.631898457000034)
NJ25225,AMBULATORY CARE FACILITY,25225,"ULANJ, LLC","3600 ROUTE 66, SUITE 150",,NEPTUNE,NJ,07753,MONMOUTH,(800) 852-5695,(800) 761-3655,,11/30/2021,"ULANJ, LLC",3600 ROUTE 66 SUITE 150,"NEPTUNE, NJ  07753",,Mr. CHRISTOPHER GLEASON,,,POINT (-74.08747503299998 40.22146398700006)
NJ21525,COMPREHENSIVE REHABILITATION HOSPITAL,21525,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TOMS RIVER,14 HOSPITAL DRIVE,,TOMS RIVER,NJ,08755,OCEAN,(732) 844-3100,(732) 818-4840,PATTY.OSTASZEWSKI@ENCOMPASSHEALTH.COM,03/31/2021,"ENCOMPASS HEALTH REHAB HOSP OF TOMS RIVER,LLC",9001 LIBERTY PARKWAY,"BIRMINGHAM, AL  35242",,Ms. PATRICIA OSTASZEWSKI,,92,POINT (-74.21755496099996 39.96253601700005)
NJ20125,COMPREHENSIVE REHABILITATION HOSPITAL,20125,BACHARACH INSTITUTE FOR REHABILITATION,61 W JIMMIE LEEDS ROAD,,POMONA,NJ,08240,ATLANTIC,(609) 652-7000,(609) 652-7487,rkathrins@bacharach.org,02/28/2022,BACHARACH INSTITUTE FOR REHABILITATION,61 WEST JIMMIE LEEDS ROAD,"POMONA, NJ  08240",NonProfit - Corporation,Mr. RICHARD KATHRINS,CEO,80,POINT (-74.54234188399994 39.476793850000035)
NJ23084,AMBULATORY CARE FACILITY,23084,HACKETTSTOWN DIAGNOSTIC ASSOCIATES LLC,254 B MOUNTAIN AVENUE  -  STE 102,,HACKETTSTOWN,NJ,07840,WARREN,(908) 979-1621,(908) 979-1622,mrifellow@yahoo.com,03/31/2018,HACKETTSTOWN DIAGNOSTIC ASSOCIATES LLC,254 B MOUNTAIN AVENUE,"HACKETTSTOWN, NJ  07840",,Dr. CLAY HINRICHS,,,POINT (-74.82418195999998 40.838337988000035)
NJ1371,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1371,OUTPATIENT MRI CENTER,1 VALLEY HEALTH PLAZA,,PARAMUS,NJ,07652,BERGEN,(201) 634-5580,(201) 634-5552,ameyers@valleyhealth.com,10/31/2021,THE VALLEY HEALTH SYSTEM,223 NORTH VAN DIEN AVENUE,"RIDGEWOOD, NJ  07450",Non-Profit - Hospital,Ms. AUDREY MEYERS,Pres. & CEO,,POINT (-74.07333702499994 40.96465901100004)
NJ22618,END STAGE RENAL DIALYSIS,22618,FRESENIUS KIDNEY CARE PASSAIC,"10 CLIFTON BLVD, SUITE 1",,CLIFTON,NJ,07011,PASSAIC,(973) 594-9100,(973) 594-9119,maria.v.bury@fmc-na.com,02/28/2022,"PHYSICIANS DIALYSIS PASSAIC, LLC",19559 NE 10TH AVENUE,"MIAMI, FL  33179",Profit - LLC,. MARIA BURY,,,POINT (-74.14285103099996 40.86220610700008)
NJ1009,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1009,KENNEDY FAMILY HEALTH CENTER AT SOMERDALE SQUARE,1 SOMERDALE SQUARE,,SOMERDALE,NJ,08083,CAMDEN,(856) 309-7700,(856) 566-8944,jw.devine@kennedyhealth.org,12/31/2021,"KENNEDY UNIVERSITY HOSPITAL, INC.",18 EAST LAUREL ROAD,"STRATFORD, NJ  08084",Non-Profit - Hospital,Mr. JOSEPH DEVINE,,,POINT (-75.05593081299997 39.837706113000024)
NJ1330,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1330,CMC RADIOLOGY  CENTER AT WHITING,65 LACEY ROAD,,MANCHESTER,NJ,08759,OCEAN,(732) 557-8000,,janine.tarricone@rwjbh.org,03/31/2022,COMMUNITY MEDICAL CENTER,99 ROUTE 37 WEST,"TOMS RIVER, NJ  08755",NonProfit - Corporation,Mr. PATRICK AHEARN,,,POINT (-74.36529799099999 39.94824198100008)
NJR24606,,R24606,"HEI JIN CHUNG MD, PC",601 COVENTRY DRIVE,,PHILLIPSBURG,NJ,08865,WARREN,(908) 859-5676,(908) 859-2576,heijchung@hotmail.com,06/30/2021,"HEI JIN CHUNG, MD PC",601 COVENTRY DRIVE,"PHILLIPSBURG, NJ  08865",Profit - Corporation,Ms. REBECCA HARE,,,POINT (-75.17049596399994 40.70685400700006)
NJ317002,HOME HEALTH AGENCY,71401,"VISITING NURSE ASSOCIATION OF NORTHERN NEW JERSEY, INC.",175 SOUTH STREET,,MORRISTOWN,NJ,07960,MORRIS,(973) 539-1216,(973) 539-9802,fscott@vnannj.org,11/30/2021,"VISITING NURSE ASSOC OF NORTHERN NEW JERSEY, INC.",175 SOUTH STREET,"MORRISTOWN, NJ  07960",,Ms. FAITH SCOTT,,,POINT (-74.47593500599999 40.79156801600004)
NJ311833,FEDERALLY QUALIFIED HEALTH CENTERS,22864,JEWISH RENAISSANCE MEDICAL CENTER,275 HOBART STREET,,PERTH AMBOY,NJ,08861,MIDDLESEX,(732) 376-9333,(732) 324-5765,jrivello@jrmc.us,04/30/2021,JEWISH RENAISSANCE MEDICAL CENTER,275 HOBART STREET,"PERTH AMBOY, NJ  08861",Non-Profit - Corporation,Mr. ROBERT BODNAR,,,POINT (-74.26946848399996 40.50857681600007)
NJ24822,HOSPICE CARE PROGRAM,24822,HOLISTICARE HOSPICE OF NEW JERSEY,"1268 ROUTE 37 WEST, SUITE B",,TOMS RIVER,NJ,08755,OCEAN,(732) 731-8100,(732) 349-0567,cherylynmurphy@hoslisticarehospice.org,05/31/2021,"HOLISTICARE HOSPICE OF NEW JERSEY, LLC",,",",,Ms. CHERYLYN MURPHY,,,POINT (-74.25221262399998 39.98171987100005)
NJR24665,SURGICAL PRACTICE,R24665,MONMOUTH PLASTIC SURGERY PC,264 BROAD STREET,,RED BANK,NJ,07701,MONMOUTH,(732) 842-3737,(732) 842-3110,laura@drgregorygreco.com,06/30/2021,MONMOUTH PLASTIC SURGERY PC,264 BROAD STREET,"RED BANK, NJ  07701",,Dr. GREGORY GRECO,,,POINT (-74.06479896699994 40.34318799600004)
311895,FEDERALLY QUALIFIED HEALTH CENTERS,24427,"OCEAN HEALTH INITIATIVES, INC",333 HAYWOOD ROAD,,MANAHAWKIN,NJ,08050,OCEAN,(732) 363-6655,(609) 489-0171,wsherard@ohinj.org,10/31/2021,OCEAN HEALTH INITIATIVES,333 HAYWOOD ROAD,"MANAHAWKIN, NJ  08050",,Dr. THERESA BERGER,,,POINT (-74.28916399099995 39.71343201600007)
22326,AMBULATORY SURGICAL CENTER,22326,ATLANTIC COASTAL SURGERY CENTER,"301 CENTRAL AVENUE, SUITE A",,EGG HARBOR TOWNSHIP,NJ,08234,ATLANTIC,(609) 653-9000,(609) 653-6100,kpugliese@atlanticCoastalsurgery.org,08/31/2021,"ATLANTIC COASTAL SURGERY CENTER, L.L.C.","301 CENTRAL AVENUE, SUITE A","EGG HARBOR TOWNSHIP, NJ  08234",Profit - Corporation,Dr. ALIMORAD SALARTASH,,,POINT (-74.58021300599995 39.36172400600003)
NJ24752,END STAGE RENAL DIALYSIS,24752,TETERBORO DIALYSIS,502 ROUTE 46 WEST,,TETERBORO,NJ,07608,BERGEN,(201) 288-0249,(201) 288-2640,manuel.viera@davita.com,09/30/2021,"TOTAL RENAL CARE, INC.",2000 16TH STREET,"DENVER, CO  80202",Profit - Corporation,. MANNY VIERA,,,POINT (-74.05383940099995 40.85913950200006)
NJ23098-1,SPECIAL HOSPITAL,23098-1,CARE ONE AT RARITAN BAY MEDICAL CENTER,530 NEW BRUNSWICK AVENUE,,PERTH AMBOY,NJ,08861,MIDDLESEX,(732) 324-6090,,sbready@care-one.com,01/31/2021,THE REHABILITATION HOSPITAL AT RARITAN BAY MC,225 WILLIAMSON STREET,"ELIZABETH, NJ  07202",Profit - LLC,Ms. SHARON BREADY,,26,POINT (-74.28143659199998 40.51890469700004)
NJ31C0001080,AMBULATORY SURGICAL CENTER,R24610,"SOMERSET SURGICAL CENTER, PA","1081 ROUTE 22 WEST, SUITE 201",,BRIDGEWATER,NJ,08807,SOMERSET,(908) 809-1000,(908) 809-1012,jmckibben@ascsomerset.com,02/28/2022,"SOMERSET SURGICAL CENTER, PA","1081 ROUTE 22 W, SUITE 201","BRIDGEWATER, NJ  08807",Profit - Corporation,Ms. JOAN MCKIBBEN,,,POINT (-74.59705040499995 40.58024647900004)
NJ1284,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1284,SALEM MEDICAL IMAGING,499 BECKETT ROAD,,LOGAN TOWNSHIP,NJ,08085,GLOUCESTER,(856) 467-6966,(856) 241-0894,cbutenewicz@smc.health,12/31/2021,SALEM COUNTY HOSPITAL CORP.,310 WOODSTOWN ROAD,"SALEM, NJ  08079",,Dr. TAMMY TORRES,,,POINT (-75.35670380099998 39.75704893100004)
NJ1315,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1315,MERIDIAN REHABILITATION AT NEPTUNE,"2100 ROUTE 33, SUITE 2",,NEPTUNE,NJ,07754,MONMOUTH,(732) 776-4558,(732) 776-4181,VITO.BUCCELLATO@HMHN.ORG,02/28/2022,HMH HOSPITALS CORPORATION,343 THORNALL STREET 8TH FL,"EDISON, NJ  08837",Non-Profit - Hospital,. KENNETH SABLE,,,POINT (-74.04580996299995 40.20672114400003)
NJ25263,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",25263,MORRISTOWN MEDICAL CENTER ROCKAWAY VACCINATION SITE,301 MT HOPE AVENUE,,ROCKAWAY,NJ,07866,MORRIS,(973) 971-5000,,trish.okeefe@atlantichealth.org,,AHS HOSPITAL CORP,475 SOUTH STREET,"MORRISTOWN, NJ  07960",Non-Profit - Hospital,Dr. PATRICIA O'KEEFE,,,POINT (-74.54837996299995 40.90508999800005)
NJ31C0001153,AMBULATORY SURGICAL CENTER,22908,"TOMS RIVER SURGERY CENTER, LLC",1430 HOOPER AVENUE,,TOMS RIVER,NJ,08753,OCEAN,(732) 240-2277,(732) 240-5428,scmatin@uspi.com,03/31/2022,TOMS RIVER SURGERY CENTER,1430 HOOPER AVENUE,"TOMS RIVER, NJ  08753",,Mr. SCOTT MATIN,,,POINT (-74.17276600999998 39.995503007000025)
NJ22791,COMPREHENSIVE REHABILITATION HOSPITAL,22791,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF VINELAND,1237 W SHERMAN AVENUE,,VINELAND,NJ,08360,CUMBERLAND,(856) 696-7100,(856) 696-9040,tammy.feuer@encompasshealth.com,02/28/2022,"ENCOMPASS HEALTH REHAB HOSPITAL OF VINELAND, LLC",9001 LIBERTY PARKWAY,"BIRMINGHAM, AL  35242",Profit - Corporation,Ms. MONICA TITUS,,30,POINT (-75.05253903299996 39.44512700200005)
NJ24872,AMBULATORY CARE FACILITY,24872,WOMEN'S HEALTHCARE IMAGING CENTER,1896 MORRIS AVENUE,,UNION,NJ,07083,UNION,(908) 964-0004,(908) 964-0034,mirizarry.whic@gmail.com,05/31/2021,"WOMEN'S HEALTHCARE IMAGING, CORP",1896 MORRIS AVENUE,"UNION, NJ  07083",Profit - Corporation,Ms. ELLI PITTAS,,,POINT (-74.26540003799994 40.69505999800003)
NJ24225,AMBULATORY SURGICAL CENTER,24225,CENTER FOR AMBULATORY AND MINIMALLY INVASIVE SURGERY L.L.C.,234 INDUSTRIAL WAY WEST,,EATONTOWN,NJ,07724,MONMOUTH,(732) 440-4900,(732) 440-4502,zanash@camisnj.com,10/31/2021,CENTER FOR AMBULATORY AND MINIMALLY INVASIVE SURGE,234 INDUSTRIAL WAY WEST,"EATONTOWN, NJ  07724",Profit - LLC,Ms. KATHLEEN BECK-LEHMAN,,,POINT (-74.05589202099998 40.27635698700004)
NJ311821,FEDERALLY QUALIFIED HEALTH CENTERS,80194,EAST ORANGE PRIMARY CARE CENTER,444 WILLIAM STREET,,EAST ORANGE,NJ,07017,ESSEX,(973) 483-1300,(973) 350-5562,celuwa@nchcfqhc.org,04/30/2021,"NEWARK COMMUNITY HEALTH CENTERS, INC",741 BROADWAY,"NEWARK, NJ  07104",Non-Profit - Other,Dr. PAMELA CLARKE,,,POINT (-74.21324699799999 40.76575401700006)
NJ22334,AMBULATORY CARE FACILITY,22334,THE CHILDREN'S HOSPITAL OF PHILADELPHIA SPECIALTY CARE CENTER IN ATLANTIC COUNTY,4009 BLACK HORSE PIKE,,MAYS LANDING,NJ,08330,ATLANTIC,(609) 677-7895,(609) 677-7835,odonnells@email.comp.edu,09/30/2021,THE CHILDREN'S HOSPITAL OF PHILADELPHIA,3401 CIVIC CENTER BOULEVARD,"PHILADELPHIA, PA  19104",Profit - Corporation,Ms. JUDI LAURIA,,,POINT (-74.61890001499995 39.44031201700005)
NJ71170,FEDERALLY QUALIFIED HEALTH CENTERS,71170,"HENRY J AUSTIN HEALTH CENTER, INC",321 NORTH WARREN STREET,,TRENTON,NJ,08618,MERCER,(609) 278-5909,(609) 695-3532,MERKLE.CHERRY@HENRYJAUSTIN.ORG,04/30/2021,"HENRY J. AUSTIN HEALTH CENTER, INC.",321 NORTH WARREN STREET,"TRENTON, NJ  08618",Non-Profit - Corporation,Dr. KEMI ALLI,,,POINT (-74.76526396999998 40.22524699100006)
NJ11404MKD,COMPREHENSIVE REHABILITATION HOSPITAL,11404,ATLANTIC REHABILITATION INSTITUTE,200 MADISON AVENUE,,MADISON,NJ,07940,MORRIS,(973) 549-7440,(973) 549-7441,Corey.Cooper@AtlanticRehabInstitute.com,04/30/2021,"ATLANTIC REHABILITATION INSTITUTE, LLC",680 S. FOURTH STREET,"LOUISVILLE, KY  40202",,Mr. COREY COOPER,,38,POINT (-74.43498124099995 40.769730147000075)
NJ23371,END STAGE RENAL DIALYSIS,23371,RCG WHITING,"430 PINEWALD- KESWICK ROAD, ROUTE 530",,WHITING,NJ,08759,OCEAN,(732) 350-8405,(732) 350-8172,irene.dato@fmc-na.com,03/31/2022,WHITING DIALYSIS SERVICES L.L.C.,2525 WEST END AVENUE SUITE 600,"NASHVILLE, TN  37203",,. IRENE DATO,,,POINT (-74.35614011399997 39.946405327000036)
NJ22871,HOSPICE CARE PROGRAM,22871,LIGHTHOUSE HOSPICE,"200 LAKE DRIVE EAST, SUITE 205",,CHERRY HILL,NJ,08002,CAMDEN,(856) 414-1155,(856) 414-1313,patrickobrien@lighthousehospice.net,04/30/2022,"LIGHTHOUSE HOSPICE, INC","200 LAKE DRIVE EAST, STE. 205","CHERRY HILL, NJ  08002",Profit - LLC,. PATRICK OBRIEN,,,POINT (-75.00270300299997 39.94068900600007)
NJ24477,AMBULATORY CARE FACILITY,24477,PROSPECT PRIMARY CARE,424 MAIN STREET,,EAST ORANGE,NJ,07018,ESSEX,(973) 674-8067,(973) 677-7719,RDAVISON@MHAESSEXMORRIS.ORG,02/28/2022,"MENTAL HEALTH ASSOCIATION OF ESSEX COUNTY, INC.",33 SOUTH FULLERTON AVENUE,"MONTCLAIR, NJ  07042",Non-Profit - Corporation,Mr. ROBERT DAVISON,,,POINT (-74.21392882999999 40.76353466300003)
NJ23401,AMBULATORY CARE FACILITY,23401,MONTCLAIR RADIOLOGY,116 PARK STREET,,MONTCLAIR,NJ,07042,ESSEX,(973) 661-4674,(973) 284-0956,wditosto@montrad.net,02/28/2022,"MONTCLAIR RADIOLOGICAL ASSOCIATES, P.A.",20 HIGH STREET,"NUTLEY, NJ  07110",Profit - Corporation,. FRANK REHEIS,,,POINT (-74.21309101099996 40.82208899800003)
NJ22391,PSYCHIATRIC HOSPITAL,22391,RAMAPO RIDGE PSYCHIATRIC HOSPITAL,301 SICOMAC AVE,,WYCKOFF,NJ,07481,BERGEN,(201) 848-5805,(201) 897-5181,rdauerman@chccnj.org,11/30/2021,CHRISTIAN HC RAMAPO RIDGE,301 SICOMAC AVENUE,"WYCKOFF, NJ  07481",Non-Profit - Hospital,Ms. REBECCA DAUERMAN,,58,POINT (-74.17180996999997 40.98417099100004)
NJ23141,AMBULATORY SURGICAL CENTER,23141,"SEASHORE SURGICAL INSTITUTE, LLC",495 JACK MARTIN BOULEVARD,,BRICK,NJ,08724,OCEAN,(732) 836-9800,,michelle.federigo@scasurgery.com,06/30/2021,"SEASHORE SURGICAL INSTITUTE, LLC",495 JACK MARTIN BOULEVARD,"BRICK TOWNSHIP, NJ  08724",Profit - LLC,Ms. MICHELLE FEDERIGO,,,POINT (-74.13547802399995 40.08023700700005)
NJ24811,AMBULATORY CARE FACILITY,24811,"SUMMIT MEDICAL GROUP, P.A.",574 SPRINGFIELD AVENUE,,WESTFIELD,NJ,07091,UNION,(908) 673-7257,(908) 673-7179,,08/31/2021,"SUMMIT MEDICAL GROUP, PA",1 DIAMOND HILL ROAD,"BERKELEY HEIGHTS, NJ  07922",Profit - Corporation,Mr. THOMAS O'DONNELL,,,POINT (-74.33088801499997 40.680236980000075)
NJ24073,AMBULATORY CARE FACILITY,24073,DENVILLE DIAGNOSTICS IMAGING AND OPEN MRI LLC,161 EAST MAIN STREET,,DENVILLE,NJ,07834,MORRIS,(973) 586-1212,(973) 586-6555,medwyre@gmail.com,03/31/2021,DENVILLE DIAGNOSTICS IMAGING AND OPEN MRI LLC,161 EAST MAIN STREET,"DENVILLE, NJ  07834",,Mr. MICHAEL DWYRE,,,POINT (-74.47970401199997 40.88736198000004)
NJ24749,AMBULATORY CARE FACILITY,24749,UNIVERSITY RADIOLOGY-ATLANTIC LLC,48 NORTH GILBERT STREET,,TINTON FALLS,NJ,07753,MONMOUTH,(732) 530-5750,(732) 530-5848,marcel.pirovano@univrad.com,05/31/2021,UNIVERSITY RADIOLOGY-ATLANTIC LLC,48 NORTH GILBERT STREET,"TINTON FALLS, NJ",Profit - LLC,Ms. DANA MARTYN,,,POINT (-74.07617002399996 40.32612600400006)
NJ22850,COMPREHENSIVE OUTPATIENT REHAB,22850,"NORTHERN NJ PAIN AND REHABILITATION CENTER, INC","37 W CENTURY ROAD, SUITE 111",,PARAMUS,NJ,07652,BERGEN,(201) 262-2244,(201) 262-2246,csara@njpainandrehab.com,12/31/2021,"NORTHERN NJ PAIN AND REHABILITATION CENTER, INC.","37 W CENTURY ROAD, SUITE 111","PARAMUS, NJ  07652",Profit - Corporation,Mr. CHARLES SARA,,,POINT (-74.07425504699995 40.93091001000005)
NJ24745,GENERAL ACUTE CARE HOSPITAL,24745,"PASCACK VALLEY MEDICAL CENTER, HACKENSACK MERIDIAN HEALTH",250 OLD HOOK ROAD,,WESTWOOD,NJ,07675,BERGEN,(201) 383-1035,(201) 383-1098,emily.holliman@hackensackUMCPV.com,06/30/2021,"PASCACK VALLEY HOSPITAL, LLC","ONE BURTONHILLS BOULEVARD, STE 250","NASHVILLE, TN  37215",Profit - Hospital,Ms. EMILY HOLLIMAN,,128,POINT (-74.01512101899993 40.983938016000025)
NJ23038,AMBULATORY CARE FACILITY - SATELLITE,23038,"SOUTHERN JERSEY FAMILY MEDICAL CENTERS, INC",1301 ATLANTIC AVENUE,,ATLANTIC CITY,NJ,08401,ATLANTIC,(609) 572-0000,(609) 572-0039,jodine.pattersonr@sjfmc.org,10/31/2021,"SOUTHERN JERSEY FAMILY MEDICAL CENTERS, INC",1 N WHITE HORSE CENTER,"HAMMONTON, NJ  08037",Non-Profit - Other,Ms. LINDA FLAKE,,,POINT (-74.42719700499998 39.362661983000066)
NJ311829,FEDERALLY QUALIFIED HEALTH CENTERS,70974,NORTH HUDSON CAC HEALTH CENTER AT WEST NEW YORK,5301 BROADWAY,,WEST NEW YORK,NJ,07093,HUDSON,(201) 866-9320,(201) 223-0306,vveneruso@nhcac.org,01/31/2022,NORTH HUDSON COMMUNITY ACTION CORPORATION,800 31ST STREET,"UNION CITY, NJ  07087",Non-Profit - Corporation,Ms. JOAN QUIGLEY,,,POINT (-74.01432800799995 40.782722007000075)
NJ22477,AMBULATORY CARE FACILITY,22477,"MEDICAL PARK IMAGING, P.A.",330 RATZER ROAD,,WAYNE,NJ,07470,PASSAIC,(973) 696-5770,(973) 633-1204,juliestokes@medicalparkimaging.com,08/31/2021,"MEDICAL PARK IMAGING, PA",330 RATZER ROAD,"WAYNE, NJ  07470",,Dr. JOUNG LEE,,,POINT (-74.26343096199997 40.94733101800006)
NJ312568,END STAGE RENAL DIALYSIS,23187,RENEX DIALYSIS CLINIC OF EAST ORANGE,110 SOUTH GROVE STREET,,EAST ORANGE,NJ,07018,ESSEX,(973) 414-6100,(973) 414-6109,kenneth.brown@fmc-na.com,03/31/2021,"NNA OF EAST ORANGE, LLC","230 GREAT CIRCLE ROAD, SUITE 218","NASHVILLE, TN  37228",,. MALLORY PARAS,,,POINT (-74.20459796399996 40.75337000700006)
NJ311809,FEDERALLY QUALIFIED HEALTH CENTERS,22271,NEIGHBORHOOD HEALTH CENTER PLAINFIELD,1700 MYRTLE AVENUE,,PLAINFIELD,NJ,07063,UNION,(908) 753-6401,(908) 753-7570,jason.hudson2@healthsouth.com,05/31/2021,NEIGHBORHOOD HEALTH SERVICES CORPORATION,1700 MYRTLE AVENUE,"PLAINFIELD, NJ  07063",Non-Profit - Other,Dr. KERRI POWELL,,,POINT (-74.45537450099994 40.59953036200005)
NJ1042,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1042,TRINITAS COMPREHENSIVE CANCER CENTER,225 WILLIAMSON STREET,,ELIZABETH,NJ,07202,UNION,(908) 994-5754,(908) 994-5756,ghoran@trinitas.org,08/31/2021,TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON STREET,"ELIZABETH, NJ  07207",Non-Profit - Hospital,Mr. GARY HORAN,Pres. & CEO,,POINT (-74.21443919399997 40.659295314000076)
NJ90065,AMBULATORY SURGICAL CENTER,R24493,PREMIER ENDOSCOPY,164 BRIGHTON ROAD,,CLIFTON,NJ,07013,PASSAIC,(973) 859-3700,(973) 859-3737,dmitchell@premierendo.com,03/31/2022,PREMIER ENDOSCOPY LLC,164 BRIGHTON ROAD,"CLIFTON, NJ  07012",Profit - LLC,Ms. DONNA MITCHELL,,,POINT (-74.15904399699997 40.850639982000075)
NJ22950,AMBULATORY CARE FACILITY,22950,"MILLBURN MEDICAL IMAGING, P.A.",2130 MILLBURN AVENUE,,MAPLEWOOD,NJ,07040,ESSEX,(973) 912-0404,(973) 912-0444,jthomasey@practice-alt.com,06/30/2021,"MILLBURN MEDICAL IMAGING, PA",2130 MILLBURN AVENUE,"MAPLEWOOD, NJ  07040",Profit - Partnership,Mr. JOSEPH THOMASEY,,,POINT (-74.28099197099993 40.72184898000006)
NJ23457,AMBULATORY CARE FACILITY,23457,PROFESSIONAL ORTHOPAEDIC ASSOCIATES,776 SHREWSBURY AVENUE SUITE 205,,TINTON FALLS,NJ,07724,MONMOUTH,(732) 530-4949,(732) 345-8027,tmanning@professionalortho.com,11/30/2021,PROFESSIONAL ORTHOPAEDIC ASSOCIATES,776 SHREWSBURY AVENUE SUITE 201,",",,Ms. TONA MANNING,,,POINT (-74.07276174399993 40.32148058200005)
NJ40704,END STAGE RENAL DIALYSIS,40704,PARKSIDE DIALYSIS,580 FRELINGHUYSEN AVENUE,,NEWARK,NJ,07114,ESSEX,(973) 624-2226,(973) 624-5547,ling.chang@davita.com,12/31/2021,"TOTAL RENAL CARE, INC.",2000 16TH STREET,"DENVER, CO  80202",Profit - Corporation,Ms. LING CHANG,,,POINT (-74.19542899999993 40.70123100700005)
NJ31C0001029,AMBULATORY SURGICAL CENTER,R24533,TROCKI PLASTIC SURGERY CENTER PA,631 TILTON ROAD,,NORTHFIELD,NJ,08225,ATLANTIC,(609) 645-3000,(609) 645-0253,drtrocki@aol.com,07/31/2021,"TROCKI SURGI CENTER, P.A.",631 TILTON ROAD,"NORTHFIELD, NJ  08225",Profit - Corporation,Dr. IRA TROCKI,,,POINT (-74.55591495799996 39.382025017000046)
NJ12102,GENERAL ACUTE CARE HOSPITAL,12102,ST LUKE'S WARREN HOSPITAL,185 ROSEBERRY ST,,PHILLIPSBURG,NJ,08865,WARREN,(908) 847-6700,(908) 847-4546,SCOTT.WOLFE@SLUHN.org,10/31/2021,ST LUKE'S WARREN HOSPITAL,185 ROSEBERRY STREET,"PHILLIPSBURG, NJ  08865",Non-Profit - Hospital,Mr. SCOTT WOLFE,,198,POINT (-75.17827101799998 40.70189900300006)
311888,FEDERALLY QUALIFIED HEALTH CENTERS,24240,COMPLETECARE WOMEN'S MEDICAL PROFESSIONAL,484 SOUTH BREWSTER ROAD,,VINELAND,NJ,08360,CUMBERLAND,(856) 696-0303,,rmoran@chcinj.org,07/31/2021,"COMMUNITY HEALTH CARE, INC",70 COHANSEY STREET,"BRIDGETON, NJ  08302",Non-Profit - Corporation,Mr. ROBERT MORAN,Adminstrator,,POINT (-74.97395281799999 39.51281332900004)
NJ24896,AMBULATORY CARE FACILITY,24896,CHOP CARE NETWORK SPECIALTY CARE PRINCETON AT PLAINSBORO,101 PLAINSBORO ROAD,,PLAINSBORO,NJ,08536,MIDDLESEX,(609) 520-1717,(609) 520-9333,samaraj@chop.edu,01/31/2022,"CHILDREN'S HOSPITAL OF PHILADELPHIA, THE",3401 CIVIC CENTER BLVD,"PHILADELPHIA, PA  19104",,Ms. JUDI LAURIA,,,POINT (-74.62017087999999 40.33641203500008)
NJ311811,FEDERALLY QUALIFIED HEALTH CENTERS,22211,RUTGERS RWJ ERIC B. CHANDLER HEALTH CENTER,277 GEORGE STREET,,NEW BRUNSWICK,NJ,08901,MIDDLESEX,(732) 235-6700,(732) 235-6726,sandra.hills@rutgers.edu,03/31/2022,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",277 GEORGE STREET,"NEW BRUNSWICK, NJ  08901",Govt - City,Ms. SANDRA HILL,,,POINT (-74.44277896299997 40.49171301600006)
NJ24805,AMBULATORY CARE FACILITY,24805,NJIN OF BELLEVILLE,36 NEWARK AVENUE,,BELLEVILLE,NJ,07109,ESSEX,(973) 844-4170,(973) 844-4192,peter.sulovski@radnet.com,12/31/2021,THE NEW JERSEY IMAGING NETWORK LLC,95 OLD SHORT HILLS ROAD,"WEST ORANGE, NJ  07052",Profit - LLC,Ms. CHRISTINA MALDONADO,,,POINT (-74.17789095399996 40.78411494200003)
NJ31C0001092,SURGICAL PRACTICE,R24574,DIAMOND INSTITUTE OF INFERTILITY & MENOPAUSE,89 MILLBURN AVENUE,,MILLBURN,NJ,07041,ESSEX,(973) 761-5600,(973) 761-5100,rochelles@diamondinstitute.com,05/31/2021,DIAMOND INSTITUTE FOR INFERTILITY & MENOPAUSE,89 MILLBURN AVENUE,"MILLBURN, NJ  07041",Profit - Individual,Dr. MATAN YEMINI,,,POINT (-74.28682996599997 40.72302399700004)
NJ22803,AMBULATORY CARE FACILITY,22803,SHORE IMAGING ASSOCIATE MARLTON LLC,"100 BRICK ROAD, SUITE 101",,MARLTON,NJ,08053,BURLINGTON,(856) 983-5599,(856) 985-9061,cfox@statimaging.com,04/30/2022,"SHORE IMAGING ASSOCIATES MARLTON, LLC","100 BRICK ROAD, SUITE 101","MARLTON, NJ  08053",,Ms. LYNN FOX,,,POINT (-74.92042196699998 39.88176699300004)
